SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec,Displacement_mm,Strain_micro,PorePressure_kPa,SeismicVibration_mm/s,SUBDIVISION_clean,latitude_rain,longitude_rain,latitude,longitude,dem_latitude,dem_longitude,dem_elevation,dem_slope,dem_aspect,crack_density,debris_entropy,debris_contrast,debris_homogeneity,vegetation_green_ratio,rockfall_risk
GUJARAT REGION,1912,0.1,0.0,0.0,0.2,0.6,105.1,624.9,291.1,38.9,13.6,44.1,0.0,1118.5,0.1,0.8,1060.0,57.7,9.989979611,102.5070431,51.8123957,2.313851197,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.021085417,1.433071547,57.62229775,0.93374558,0.172408333,0
GUJARAT REGION,1913,0.0,0.0,0.1,0.0,13.5,364.5,423.2,213.8,146.0,1.1,0.1,0.3,1162.6,0.0,13.7,1147.5,1.4,14.47073972,151.3922426,59.58616997,1.854489263,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.040766667,5.857169937,68.22546706,0.341585753,0.689891667,1
GUJARAT REGION,1914,0.0,3.7,0.0,0.2,5.4,222.3,488.8,137.7,234.9,8.5,6.0,0.0,1107.5,3.7,5.6,1083.7,14.4,14.55279933,145.1167248,36.45466428,1.667446314,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020877083,1.429415109,68.65236447,0.931569223,0.1785875,0
GUJARAT REGION,1915,7.5,1.9,12.1,1.6,2.3,128.7,128.9,116.3,52.7,112.3,2.8,0.2,567.3,9.4,16.0,426.6,115.3,7.630716102,77.83941533,27.74363934,1.708219726,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.039320833,2.206180342,443.0583278,0.930787529,0.686135417,0
GUJARAT REGION,1916,0.0,0.0,0.2,0.1,8.7,126.7,168.3,418.9,193.6,32.4,4.0,0.0,952.9,0.0,9.0,907.5,36.4,9.699636285,94.80767624,49.92982178,3.022469399,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020725,5.197245152,59.81828816,0.328396141,0.174260417,0
GUJARAT REGION,1917,0.4,7.4,0.0,5.3,98.3,126.8,320.1,379.2,353.7,233.7,0.0,0.0,1524.9,7.8,103.6,1179.8,233.7,13.63246856,137.234635,75.38337896,2.112585466,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.04276875,6.232024032,572.4046247,0.102818308,0.676125,1
GUJARAT REGION,1918,0.4,0.0,0.2,0.0,12.1,37.8,110.5,213.4,17.6,0.2,0.5,0.0,392.6,0.4,12.3,379.3,0.7,2.265111187,24.84854211,13.99918923,15.89997418,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.04389375,2.34411985,215.3366076,0.90227886,0.694585417,0
GUJARAT REGION,1919,6.1,0.1,0.0,1.3,2.1,110.0,335.9,481.2,78.1,33.0,19.6,0.0,1067.4,6.2,3.5,1005.2,52.6,11.71902821,116.6987329,43.90435481,1.739895493,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020754167,1.2172248,103.2182235,0.950967734,0.169833333,0
GUJARAT REGION,1920,44.1,1.8,0.0,0.2,63.2,189.3,268.1,110.4,31.7,0.0,0.0,0.0,708.9,45.9,63.4,599.5,0.0,7.925796442,70.239212,46.7502662,2.048433016,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020441667,4.957312341,51.80785655,0.294314849,0.1585625,0
GUJARAT REGION,1921,0.8,0.0,0.0,0.0,0.0,31.1,529.7,205.4,405.1,0.4,0.0,0.2,1172.8,0.8,0.0,1171.3,0.6,14.53119719,146.9693263,58.94807135,2.922699841,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020410417,5.389043656,98.4581985,0.232782371,0.167829167,0
GUJARAT REGION,1922,2.1,0.0,0.0,0.0,0.0,130.8,314.8,106.8,314.3,5.0,4.1,0.7,878.7,2.1,0.0,866.8,9.8,10.08790019,102.7018092,59.34252377,2.514349358,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.018645833,1.372571161,22.01116764,0.937670088,0.157539583,0
GUJARAT REGION,1923,0.0,5.2,1.5,4.0,4.6,2.6,295.0,157.5,81.9,0.9,0.0,0.0,553.2,5.2,10.1,537.0,1.0,2.525839396,21.85752658,22.39517645,1.539141082,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.019995833,0.841969461,484.5713761,0.97687814,0.167872917,0
GUJARAT REGION,1924,1.4,0.0,0.4,0.0,5.5,117.3,297.3,267.0,198.7,21.0,0.0,1.0,909.6,1.4,6.0,880.3,22.0,11.19989524,105.5770172,41.13205307,3.209177877,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.0427125,1.810756444,919.6991326,0.931527752,0.685733333,1
GUJARAT REGION,1925,0.0,0.0,0.1,0.0,25.8,264.6,199.3,81.8,14.2,0.4,6.6,0.2,593.1,0.0,26.0,559.9,7.2,3.934878745,46.72818321,37.81094245,1.984419818,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.040866667,3.183958551,94.49948916,0.866834734,0.69149375,0
GUJARAT REGION,1926,6.5,0.0,0.9,2.0,8.5,20.1,406.1,471.0,359.1,0.1,0.1,0.0,1274.5,6.5,11.5,1256.4,0.2,11.97705746,122.2278021,47.49525038,2.623164906,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020564583,4.825003382,65.28531485,0.321464107,0.16108125,0
GUJARAT REGION,1927,0.0,4.9,0.0,0.2,1.9,139.4,903.3,199.2,113.9,26.2,18.3,14.8,1422.1,4.9,2.1,1355.8,59.3,14.72140041,146.068599,58.9703664,1.422495751,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.037725,4.721585328,96.5607965,0.575618233,0.70528125,1
GUJARAT REGION,1928,0.0,0.2,0.0,0.0,0.0,51.5,372.7,220.5,138.3,19.6,16.4,1.8,821.0,0.2,0.0,783.0,37.8,12.20133498,116.3281854,52.02484971,0.800918452,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020616667,4.894536987,135.6036989,0.313683197,0.171272917,0
GUJARAT REGION,1929,1.9,0.0,0.0,5.5,0.9,123.6,353.7,150.7,20.6,7.2,0.6,11.6,676.3,1.9,6.4,648.6,19.4,12.98283711,125.719297,22.09566071,1.295784255,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020883333,1.221901726,122.3990951,0.950436518,0.168775,0
GUJARAT REGION,1930,2.0,0.2,0.2,0.1,1.1,160.2,426.0,152.9,102.8,48.2,0.0,0.9,894.7,2.2,1.5,841.9,49.1,10.16044612,108.1174132,26.54448985,0.374833262,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.02071875,5.288372914,130.2565284,0.248484343,0.169960417,0
GUJARAT REGION,1931,0.0,0.1,0.0,0.0,1.7,18.4,332.5,546.3,86.4,113.6,4.2,1.3,1104.6,0.1,1.7,983.7,119.1,10.67960676,107.4843773,73.91527188,3.056044664,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.055122917,6.232194109,892.2252565,0.108481356,0.705941667,1
GUJARAT REGION,1932,0.0,0.0,0.8,0.4,0.4,57.9,540.0,146.6,129.2,30.1,0.9,0.3,906.6,0.0,1.6,873.7,31.3,10.1350113,98.59717763,31.39182352,2.107266459,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020804167,3.274995711,65.04065888,0.633394011,0.16005,0
GUJARAT REGION,1933,0.0,3.4,0.7,3.5,44.3,118.3,241.3,473.6,227.5,15.1,1.4,7.9,1137.1,3.4,48.6,1060.6,24.4,13.14631085,134.0115547,58.69619398,1.537677991,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.045577083,1.516583985,886.1768286,0.954392989,0.7094625,1
GUJARAT REGION,1934,0.1,0.0,0.7,0.3,0.0,219.7,266.1,392.9,81.2,0.9,17.6,0.0,979.6,0.1,1.1,959.9,18.5,9.154664749,87.47465655,49.67085193,2.226312015,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.07035625,6.897296707,1016.815688,0.061620655,0.683064583,1
GUJARAT REGION,1935,7.3,0.0,0.0,1.6,0.4,82.4,356.0,107.1,187.6,14.2,0.1,0.3,756.9,7.3,1.9,733.1,14.6,11.15942271,119.0984423,9.738716834,2.094667018,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.02080625,1.214691886,79.48880317,0.950072366,0.165483333,0
GUJARAT REGION,1936,0.0,1.8,1.3,0.0,0.8,189.4,133.4,52.9,175.8,1.3,52.5,0.0,609.3,1.8,2.1,551.5,53.9,6.553141518,72.29541786,27.79182977,2.310466698,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.037875,5.785858285,121.3176835,0.280137535,0.681166667,0
GUJARAT REGION,1937,0.0,4.0,0.2,0.1,0.0,260.6,577.8,32.0,320.1,3.3,0.1,4.8,1203.1,4.0,0.3,1190.6,8.2,13.02648618,127.9319914,64.63913249,2.604765701,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.042585417,2.157226625,583.3552335,0.941644064,0.678483333,1
GUJARAT REGION,1938,0.0,0.1,0.0,0.0,15.8,265.0,342.6,134.6,26.3,30.3,0.0,0.0,814.9,0.1,15.8,768.6,30.4,9.480848504,91.66513381,44.28809382,1.855039423,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.042491667,5.735702081,506.0118828,0.155612676,0.676566667,1
GUJARAT REGION,1939,0.0,1.1,3.1,0.0,0.0,30.3,210.3,265.3,91.6,1.3,2.4,0.2,605.6,1.1,3.1,597.5,3.9,6.899173221,55.90106622,39.31520684,1.560080347,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.019722917,0.848743891,591.1287656,0.976528148,0.166583333,0
GUJARAT REGION,1940,11.3,4.4,10.1,2.0,1.5,152.6,208.3,241.8,119.8,91.5,26.7,0.0,870.1,15.7,13.5,722.6,118.2,10.378881,96.38090615,39.63008685,2.413887607,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.043502083,2.250195646,790.7341138,0.923715192,0.682960417,1
GUJARAT REGION,1941,1.0,12.5,0.1,0.7,0.9,42.5,671.9,187.7,40.7,3.3,0.0,0.4,961.8,13.5,1.8,942.9,3.7,8.383493627,77.13758739,55.21504442,2.401166389,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.03769375,2.997665911,62.30820267,0.880527271,0.6875,0
GUJARAT REGION,1942,2.0,13.7,0.0,0.0,9.0,130.1,501.1,367.8,162.6,0.0,0.0,0.3,1186.8,15.8,9.0,1161.6,0.4,10.75139649,108.1899166,52.44670932,2.050367904,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.04060625,2.194827383,184.6480338,0.90838281,0.72244375,1
GUJARAT REGION,1943,0.1,0.0,0.0,0.6,19.0,132.8,484.2,80.9,152.2,42.6,0.4,0.0,912.8,0.1,19.5,850.1,43.0,6.927691534,67.64574682,31.53532584,3.088777094,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.060795833,6.399797533,784.531789,0.068009278,0.16913125,1
GUJARAT REGION,1944,2.9,0.0,5.1,2.3,2.3,110.1,625.9,502.7,72.2,16.9,0.0,0.0,1340.6,2.9,9.8,1310.9,17.0,14.28500246,136.1233472,54.05271624,14.40144043,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020585417,4.897430322,134.6404108,0.31282697,0.171935417,0
GUJARAT REGION,1945,7.0,0.0,0.0,1.9,0.7,160.9,518.8,245.3,339.5,2.7,0.0,0.0,1277.0,7.0,2.6,1264.6,2.7,14.32787301,141.8729099,49.22889545,1.550071014,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.0782,6.45066908,998.1681693,0.092893884,0.702235417,1
GUJARAT REGION,1946,0.0,2.1,0.0,1.1,4.2,233.3,291.7,469.6,104.6,1.1,34.4,5.5,1147.7,2.1,5.3,1099.3,41.0,12.39254573,126.4521431,67.48085968,2.209045714,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.01953125,5.491014917,634.2910175,0.124941453,0.166166667,1
GUJARAT REGION,1947,0.4,0.0,0.0,40.4,0.0,5.4,216.7,257.1,252.7,8.3,2.3,0.0,783.4,0.4,40.4,731.9,10.7,11.18298487,114.4690454,24.02426491,1.662531072,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.040833333,3.121558511,64.92958716,0.872167458,0.689,0
GUJARAT REGION,1948,11.7,0.4,0.0,0.0,0.7,65.5,185.9,115.9,49.8,18.2,25.1,0.6,473.9,12.1,0.7,417.2,43.9,4.727807962,37.77972822,26.43538841,2.247758262,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.02008125,4.50385388,594.6803711,0.221620479,0.16738125,0
GUJARAT REGION,1949,0.0,0.1,0.0,0.0,2.5,35.2,290.0,205.5,241.1,23.5,2.5,0.0,800.3,0.1,2.5,771.8,25.9,9.340483311,92.76351571,37.35575806,1.583495872,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020760417,4.373997518,138.1496601,0.411147245,0.169754167,0
GUJARAT REGION,1950,0.0,0.0,0.0,0.0,0.1,11.7,730.7,76.9,306.6,3.3,0.0,0.0,1129.3,0.0,0.1,1125.9,3.3,9.109598248,84.17927859,55.43851427,1.799878859,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020779167,1.193784954,111.4150167,0.951012051,0.17229375,0
GUJARAT REGION,1951,0.0,0.0,0.4,0.3,2.1,65.6,218.6,162.6,7.3,13.9,7.3,0.3,478.3,0.0,2.7,454.1,21.5,4.008800595,44.59664944,37.55107295,2.94542021,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.042739583,1.532892337,934.8245538,0.956155438,0.686866667,0
GUJARAT REGION,1952,0.0,0.0,0.0,0.0,0.2,138.7,487.7,136.4,11.6,1.8,0.0,0.0,776.6,0.0,0.3,774.5,1.8,9.157075515,95.49148723,34.44572633,7.513727301,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.044329167,6.296449646,749.3616055,0.10628119,0.681360417,1
GUJARAT REGION,1953,12.6,0.0,0.0,0.1,0.3,143.6,240.0,552.9,104.5,1.0,0.0,0.4,1055.5,12.6,0.4,1041.0,1.4,12.25320422,118.0419061,58.89101562,1.600574228,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020925,5.028059954,67.98132193,0.36147795,0.169641667,0
GUJARAT REGION,1954,0.1,2.0,5.5,0.0,0.2,114.3,355.0,214.1,522.0,32.0,0.1,2.6,1248.0,2.2,5.7,1205.5,34.7,11.8920661,115.090435,62.77563351,14.92681279,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.039508333,5.874502359,874.3140763,0.136882817,0.684310417,1
GUJARAT REGION,1955,0.3,0.1,0.1,0.7,3.1,104.9,109.9,393.5,311.4,51.4,0.1,0.0,975.7,0.4,4.0,919.8,51.5,9.613801496,93.83167971,47.26481094,1.474479025,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.045258333,1.552833715,747.3726585,0.955178012,0.7094125,0
GUJARAT REGION,1956,0.0,0.1,0.0,0.1,26.5,102.9,661.3,329.8,135.0,107.4,2.2,1.4,1366.6,0.1,26.6,1229.0,110.9,10.63025251,95.03855809,91.32969124,1.653528385,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.0207875,1.191223705,122.4048999,0.951048538,0.171439583,0
GUJARAT REGION,1957,2.3,0.0,0.2,0.0,5.7,151.8,257.1,198.7,16.1,7.5,8.2,0.2,647.8,2.3,6.0,623.6,15.9,5.763941598,59.31925685,17.97658254,2.28828056,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.021079167,1.426961857,81.00255213,0.9321429,0.16899375,0
GUJARAT REGION,1958,1.0,0.0,0.3,1.1,0.7,103.4,336.8,287.1,335.9,46.9,10.0,0.1,1123.1,1.0,2.0,1063.2,56.9,13.01176633,128.7534405,69.04631835,2.469205712,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.032647917,6.343489006,544.6615033,0.066822522,0.162864583,1
GUJARAT REGION,1959,0.0,0.0,0.0,2.8,1.4,98.0,632.6,321.8,377.6,121.7,4.7,0.0,1560.7,0.0,4.2,1430.1,126.4,16.75741003,172.4249757,84.59906565,2.610238196,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.037427083,5.468118251,68.91564846,0.43675099,0.688758333,1
GUJARAT REGION,1960,1.6,0.0,0.2,0.0,8.0,131.4,218.3,210.6,73.1,6.3,0.0,0.1,649.6,1.6,8.2,633.3,6.5,7.497331443,69.48126834,27.68475005,1.626389084,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.037875,3.03659972,58.83025855,0.877357898,0.68905,0
GUJARAT REGION,1961,0.0,0.6,0.0,0.0,0.6,90.2,365.1,174.6,297.7,16.1,0.1,0.0,945.1,0.6,0.6,927.6,16.2,9.550547374,92.409859,63.54818517,2.298004336,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020697917,5.359947053,125.0456485,0.238891308,0.170441667,0
GUJARAT REGION,1962,0.0,0.0,1.4,1.3,2.3,49.3,298.8,181.0,227.1,0.0,8.9,2.9,773.0,0.0,5.0,756.2,11.8,7.744126317,69.90863688,20.16889888,1.7669459,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.1673125,6.65375625,1003.495304,0.056883426,0.17914375,1
GUJARAT REGION,1963,1.4,0.0,0.9,0.3,0.3,65.4,291.4,350.9,227.6,26.0,33.1,0.4,997.9,1.4,1.6,935.3,59.5,8.658357721,81.56212439,44.67733343,1.697172183,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020097917,4.968886223,508.0855692,0.176592155,0.167602083,0
GUJARAT REGION,1964,0.1,0.0,0.0,0.0,4.0,106.2,371.0,296.3,114.6,0.5,0.0,0.0,892.7,0.1,4.0,888.1,0.5,10.32465684,97.33665842,32.55017796,2.601606391,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.0408625,3.131888205,76.07867389,0.871000485,0.688152083,0
GUJARAT REGION,1965,7.4,0.0,0.6,0.4,1.3,11.2,442.4,165.9,24.1,1.0,2.4,0.1,656.7,7.4,2.2,643.6,3.5,7.408945889,79.06932728,36.95583465,1.725222802,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.0198875,5.272225816,565.8394204,0.145485458,0.16910625,0
GUJARAT REGION,1966,0.2,0.0,0.0,0.0,0.5,123.1,316.4,71.2,183.9,0.8,0.3,0.1,696.7,0.2,0.6,694.6,1.2,7.951037696,76.01906772,23.70435899,12.92231628,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.061533333,6.384369361,814.1811405,0.069545931,0.17136875,1
GUJARAT REGION,1967,0.0,0.0,42.1,0.4,0.2,132.7,413.2,204.1,123.8,1.0,0.0,21.1,938.7,0.0,42.7,873.8,22.1,8.334930315,83.97018157,51.26563947,15.3085149,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.039402083,6.125398528,538.7692431,0.112373997,0.679654167,1
GUJARAT REGION,1968,0.1,0.3,1.2,0.0,0.1,33.8,279.1,297.1,45.8,10.3,0.1,0.0,668.0,0.4,1.4,655.9,10.3,2.37331416,21.82932458,31.53563584,1.464622812,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.037625,4.782062964,93.67615513,0.632063467,0.691716667,0
GUJARAT REGION,1969,0.0,0.2,0.0,0.0,0.0,100.5,331.3,154.6,191.9,0.0,7.2,3.2,789.0,0.3,0.0,778.3,10.4,10.08430542,94.49572791,34.65646057,2.483046428,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.037402083,2.700051791,140.025221,0.902827456,0.692385417,0
GUJARAT REGION,1970,0.2,1.0,0.1,0.1,5.3,262.6,261.2,495.8,321.8,5.8,0.0,0.0,1353.8,1.1,5.4,1341.4,5.8,12.58032509,124.9617488,71.57647246,2.280140447,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.0450125,2.259754687,818.4891597,0.922277762,0.681589583,1
GUJARAT REGION,1971,0.0,0.1,0.0,0.3,5.0,176.2,253.6,194.1,134.9,5.0,0.0,0.0,769.2,0.1,5.3,758.8,5.0,5.966448472,62.66000138,35.77378376,1.006854694,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.02003125,0.849822608,597.7410008,0.976547781,0.16748125,0
GUJARAT REGION,1972,0.1,2.0,0.0,0.0,1.8,87.8,208.4,180.4,23.0,0.2,0.0,0.0,503.8,2.0,1.9,499.7,0.2,6.424957824,58.21078128,14.30365157,2.138710556,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.02,5.467157259,411.9755254,0.125587686,0.166527083,0
GUJARAT REGION,1973,0.2,0.7,0.1,0.0,1.3,97.3,301.4,364.5,387.0,7.1,0.0,0.1,1159.6,0.9,1.4,1150.2,7.1,10.81197472,112.1653112,85.9937299,1.613513283,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.0458875,5.371938672,1054.2375,0.183186378,0.6861375,1
GUJARAT REGION,1974,0.0,0.0,0.0,0.6,51.3,22.1,135.5,103.0,68.7,38.6,0.0,1.5,421.3,0.0,51.9,329.3,40.1,6.332872768,59.08012307,16.19332817,2.548537653,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.038822917,6.23297708,328.828407,0.104000125,0.674022917,0
GUJARAT REGION,1975,0.0,0.0,0.7,0.0,0.1,156.0,219.5,449.6,318.5,48.2,0.0,0.0,1192.7,0.0,0.9,1143.6,48.2,13.1610119,129.1951994,37.4589092,1.277300082,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.037960417,5.269903246,90.96267932,0.451937996,0.695414583,0
GUJARAT REGION,1976,3.2,0.0,0.0,0.0,0.2,342.5,584.4,482.4,149.5,0.2,57.7,0.0,1620.1,3.2,0.2,1558.8,57.9,17.56813865,178.3348021,72.5840131,1.821761516,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020916667,4.938479758,65.90220601,0.379550605,0.16636875,1
GUJARAT REGION,1977,3.9,0.1,0.2,0.1,15.4,310.2,565.2,242.9,160.0,0.7,8.9,0.0,1307.7,4.0,15.8,1278.3,9.6,10.34508858,100.133705,52.71223312,2.181012275,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.039085417,1.662003525,891.8781818,0.948710742,0.684920833,1
GUJARAT REGION,1978,0.0,1.1,0.0,2.0,0.3,155.5,280.7,405.7,52.3,6.1,26.2,5.9,935.8,1.1,2.3,894.2,38.2,11.78188797,118.006754,55.05145616,2.027170147,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.042091667,5.095658736,183.7440534,0.410976538,0.695447917,1
GUJARAT REGION,1979,1.0,4.6,0.0,0.0,0.3,132.3,174.2,441.3,46.3,11.5,92.8,0.1,904.5,5.6,0.4,794.1,104.3,9.567501062,94.10155648,48.4415266,12.19555126,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.040858333,2.666725122,95.71870934,0.872595617,0.700229167,0
GUJARAT REGION,1980,0.1,0.0,0.0,0.0,0.1,261.3,268.7,249.1,24.0,0.8,0.4,17.6,822.0,0.1,0.1,803.1,18.7,7.481445722,75.46129725,45.08712802,1.240789007,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.03811875,2.584012233,97.32082569,0.880194954,0.6951375,0
GUJARAT REGION,1981,1.3,0.0,0.7,0.1,0.3,111.3,414.3,377.0,137.9,40.8,30.5,0.0,1114.2,1.3,1.0,1040.6,71.4,11.42877693,102.3840738,52.00977534,2.825957168,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.089291667,6.846445251,1150.003445,0.063883369,0.681870833,1
GUJARAT REGION,1982,0.4,0.1,0.1,2.6,45.8,39.6,274.4,266.3,25.8,6.5,96.6,0.0,758.3,0.5,48.5,606.2,103.1,4.030529534,31.15688627,35.12149753,2.262572329,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.02086875,5.319533431,59.12791701,0.302220349,0.169110417,0
GUJARAT REGION,1983,0.1,0.0,0.0,8.0,1.3,129.3,408.8,405.9,180.8,79.8,0.0,0.0,1213.9,0.1,9.4,1124.7,79.8,12.95630562,132.6428913,56.98568896,2.679859107,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020958333,1.188763058,126.6369641,0.951785891,0.170595833,0
GUJARAT REGION,1984,0.0,0.0,0.0,0.0,0.0,85.2,250.5,421.4,89.2,5.7,1.7,0.0,853.6,0.0,0.0,846.3,7.3,6.477256984,69.95847686,41.86806816,2.437120085,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.020708333,1.452761829,54.97679733,0.931627365,0.173014583,0
GUJARAT REGION,1985,0.0,0.0,0.0,0.8,2.1,14.7,247.2,182.5,18.1,124.0,0.0,0.3,589.7,0.0,2.9,462.4,124.3,3.191659428,27.36416077,37.83833435,1.994194943,GUJARAT REGION,22.3,73.2,22.3,73.2,8,80.0,58,83.92378853,64.79887635,0.050070833,6.234425565,1084.282809,0.101786767,0.688204167,1
